THIx,THIy,KNEx,KNEy,TIBx,TIBy,knee angle
0.2296875,0.5244565217391305,0.2171875,0.6195652173913043,0.1671875,0.7092391304347826,2972
0.2359375,0.5244565217391305,0.2234375,0.6222826086956522,0.1734375,0.7092391304347826,3239
0.2484375,0.5244565217391305,0.2359375,0.6222826086956522,0.1859375,0.7065217391304348,3495
0.2546875,0.5244565217391305,0.24375,0.6222826086956522,0.1921875,0.7065217391304348,3738
0.2609375,0.5271739130434783,0.2515625,0.6222826086956522,0.1984375,0.7065217391304348,3969
0.2671875,0.5271739130434783,0.2578125,0.625,0.20625,0.7065217391304348,4185
0.2734375,0.5271739130434783,0.265625,0.625,0.2140625,0.7065217391304348,4383
0.2875,0.5244565217391305,0.2796875,0.625,0.228125,0.7065217391304348,4563
0.29375,0.5244565217391305,0.2875,0.625,0.2359375,0.7065217391304348,4720
0.3,0.5244565217391305,0.2953125,0.6222826086956522,0.24375,0.7038043478260869,4854
0.30625,0.5244565217391305,0.3015625,0.6222826086956522,0.2515625,0.7038043478260869,4962
0.3125,0.5217391304347826,0.309375,0.6195652173913043,0.259375,0.7010869565217391,5043
0.325,0.5190217391304348,0.3234375,0.6168478260869565,0.275,0.7010869565217391,5098
0.33125,0.5190217391304348,0.3296875,0.6141304347826086,0.2828125,0.7010869565217391,5128
0.3375,0.5163043478260869,0.3375,0.6141304347826086,0.290625,0.7010869565217391,5131
0.34375,0.5163043478260869,0.34375,0.6114130434782609,0.2984375,0.7010869565217391,5110
0.3484375,0.5135869565217391,0.3515625,0.6114130434782609,0.30625,0.7010869565217391,5066
0.359375,0.5108695652173914,0.3640625,0.6086956521739131,0.321875,0.7010869565217391,5000
0.3640625,0.5081521739130435,0.3703125,0.6059782608695652,0.3296875,0.7010869565217391,4915
0.3703125,0.5081521739130435,0.3765625,0.6059782608695652,0.3375,0.6983695652173914,4811
0.375,0.5081521739130435,0.3828125,0.6032608695652174,0.3453125,0.7010869565217391,4692
