THIx,THIy,KNEx,KNEy,TIBx,TIBy,knee angle
0.1859375,0.532608695652174,0.1734375,0.6277173913043478,0.128125,0.7228260869565217,2623
0.1921875,0.532608695652174,0.1796875,0.6277173913043478,0.1328125,0.720108695652174,2891
0.1984375,0.529891304347826,0.1859375,0.6277173913043478,0.1375,0.720108695652174,3144
0.203125,0.529891304347826,0.190625,0.6277173913043478,0.1421875,0.717391304347826,3381
0.215625,0.529891304347826,0.2046875,0.6277173913043478,0.153125,0.7119565217391305,3603
0.221875,0.529891304347826,0.2109375,0.6277173913043478,0.159375,0.7119565217391305,3810
0.2265625,0.529891304347826,0.2171875,0.6277173913043478,0.165625,0.7092391304347826,4001
0.234375,0.532608695652174,0.225,0.6277173913043478,0.171875,0.7119565217391305,4177
0.240625,0.532608695652174,0.23125,0.6304347826086957,0.1796875,0.7092391304347826,4337
0.253125,0.532608695652174,0.2453125,0.6304347826086957,0.19375,0.7119565217391305,4480
0.253125,0.532608695652174,0.2453125,0.6304347826086957,0.19375,0.7119565217391305,4606
0.265625,0.529891304347826,0.259375,0.6277173913043478,0.2078125,0.7092391304347826,4713
0.2703125,0.5271739130434783,0.265625,0.6277173913043478,0.215625,0.7065217391304348,4802
0.2765625,0.5271739130434783,0.2734375,0.625,0.221875,0.7065217391304348,4870
0.2828125,0.5271739130434783,0.2796875,0.625,0.2296875,0.7065217391304348,4918
0.2890625,0.5244565217391305,0.2875,0.6222826086956522,0.2375,0.7038043478260869,4945
0.3,0.5217391304347826,0.3,0.6195652173913043,0.2546875,0.7038043478260869,4949
0.30625,0.5217391304347826,0.3078125,0.6195652173913043,0.2625,0.7038043478260869,4932
0.3125,0.5190217391304348,0.3140625,0.6168478260869565,0.2703125,0.7038043478260869,4893
0.3171875,0.5163043478260869,0.321875,0.6141304347826086,0.278125,0.7038043478260869,4833
0.3234375,0.5163043478260869,0.3265625,0.6141304347826086,0.284375,0.7038043478260869,4753
0.3328125,0.5135869565217391,0.3390625,0.6086956521739131,0.3,0.7038043478260869,4653
0.3390625,0.5108695652173914,0.346875,0.6086956521739131,0.3078125,0.7038043478260869,4535
0.3421875,0.5081521739130435,0.3515625,0.6059782608695652,0.315625,0.7065217391304348,4401
0.3484375,0.5081521739130435,0.3578125,0.6059782608695652,0.3234375,0.7065217391304348,4252
0.3515625,0.5054347826086957,0.3625,0.6032608695652174,0.3296875,0.7065217391304348,4091
0.3609375,0.5054347826086957,0.3734375,0.6005434782608695,0.34375,0.7092391304347826,3920
0.365625,0.5027173913043478,0.378125,0.6005434782608695,0.3515625,0.7092391304347826,3741
0.3703125,0.5027173913043478,0.3828125,0.5978260869565217,0.3578125,0.7092391304347826,3554
0.375,0.5027173913043478,0.3875,0.5978260869565217,0.365625,0.7092391304347826,3363
0.378125,0.5,0.390625,0.5978260869565217,0.371875,0.7092391304347826,3167
0.3859375,0.5,0.4,0.595108695652174,0.384375,0.7092391304347826,2969
0.3890625,0.5,0.4046875,0.595108695652174,0.3921875,0.7119565217391305,2769
0.39375,0.5,0.4078125,0.595108695652174,0.3984375,0.7119565217391305,2568
0.396875,0.5,0.4125,0.595108695652174,0.4046875,0.7119565217391305,2367
0.4,0.5027173913043478,0.415625,0.595108695652174,0.409375,0.7146739130434783,2168
0.40625,0.5027173913043478,0.4234375,0.5978260869565217,0.421875,0.7146739130434783,1972
0.409375,0.5054347826086957,0.4265625,0.5978260869565217,0.428125,0.7146739130434783,1780
0.4125,0.5054347826086957,0.4296875,0.5978260869565217,0.4328125,0.7146739130434783,1594
0.415625,0.5081521739130435,0.4328125,0.5978260869565217,0.4390625,0.7146739130434783,1417
0.41875,0.5081521739130435,0.4375,0.5978260869565217,0.44375,0.7146739130434783,1249
0.425,0.5108695652173914,0.44375,0.6005434782608695,0.453125,0.7146739130434783,1095
0.428125,0.5135869565217391,0.446875,0.6005434782608695,0.459375,0.7146739130434783,955
0.43125,0.5135869565217391,0.45,0.6005434782608695,0.4625,0.7146739130434783,832
0.434375,0.5163043478260869,0.453125,0.6032608695652174,0.4671875,0.7146739130434783,727
0.4375,0.5163043478260869,0.45625,0.6032608695652174,0.471875,0.7146739130434783,641
0.4453125,0.5190217391304348,0.4625,0.6032608695652174,0.4796875,0.717391304347826,575
0.446875,0.5190217391304348,0.465625,0.6059782608695652,0.484375,0.717391304347826,529
0.4515625,0.5217391304347826,0.4703125,0.6059782608695652,0.4875,0.717391304347826,503
0.4546875,0.5217391304347826,0.4734375,0.6059782608695652,0.490625,0.717391304347826,495
0.459375,0.5217391304347826,0.4765625,0.6086956521739131,0.4953125,0.720108695652174,505
0.4671875,0.5217391304347826,0.484375,0.6086956521739131,0.5015625,0.720108695652174,532
0.4703125,0.5217391304347826,0.4875,0.6086956521739131,0.5046875,0.720108695652174,573
0.475,0.5217391304347826,0.4921875,0.6086956521739131,0.5078125,0.7228260869565217,626
0.4796875,0.5244565217391305,0.4953125,0.6086956521739131,0.5109375,0.7228260869565217,690
0.484375,0.5244565217391305,0.5,0.6086956521739131,0.5140625,0.7228260869565217,763
0.4921875,0.5244565217391305,0.5078125,0.6114130434782609,0.51875,0.7255434782608695,843
0.496875,0.5244565217391305,0.5109375,0.6114130434782609,0.5203125,0.7282608695652174,928
0.5015625,0.5244565217391305,0.5140625,0.6114130434782609,0.5234375,0.7282608695652174,1016
0.5046875,0.5244565217391305,0.5171875,0.6141304347826086,0.5265625,0.7282608695652174,1105
0.5078125,0.5244565217391305,0.5203125,0.6141304347826086,0.528125,0.7282608695652174,1195
0.515625,0.5244565217391305,0.5265625,0.6114130434782609,0.534375,0.7282608695652174,1281
0.51875,0.5244565217391305,0.5296875,0.6114130434782609,0.5390625,0.7282608695652174,1364
0.521875,0.5244565217391305,0.534375,0.6114130434782609,0.54375,0.7282608695652174,1441
0.5265625,0.5244565217391305,0.5375,0.6114130434782609,0.546875,0.7282608695652174,1510
0.5296875,0.5244565217391305,0.5421875,0.6114130434782609,0.5515625,0.7282608695652174,1570
0.5359375,0.5244565217391305,0.5484375,0.6114130434782609,0.5546875,0.7309782608695652,1620
0.5390625,0.5244565217391305,0.5515625,0.6114130434782609,0.55625,0.7309782608695652,1659
0.54375,0.5244565217391305,0.5546875,0.6114130434782609,0.55625,0.7309782608695652,1688
0.546875,0.5244565217391305,0.55625,0.6141304347826086,0.5578125,0.7309782608695652,1707
