THIx,THIy,KNEx,KNEy,TIBx,TIBy,knee angle
0.1875,0.529891304347826,0.175,0.6222826086956522,0.1328125,0.7228260869565217,2752
0.19375,0.5271739130434783,0.1796875,0.6222826086956522,0.1359375,0.7228260869565217,3040
0.2046875,0.5271739130434783,0.1921875,0.6222826086956522,0.1453125,0.720108695652174,3315
0.2109375,0.5271739130434783,0.1984375,0.625,0.15,0.717391304347826,3577
0.2171875,0.5271739130434783,0.2046875,0.625,0.15625,0.717391304347826,3825
0.2234375,0.5271739130434783,0.2109375,0.625,0.1609375,0.7146739130434783,4057
0.23125,0.529891304347826,0.21875,0.625,0.1671875,0.7146739130434783,4271
0.24375,0.529891304347826,0.234375,0.6277173913043478,0.18125,0.7119565217391305,4466
0.2515625,0.529891304347826,0.2421875,0.6277173913043478,0.1890625,0.7119565217391305,4639
0.2578125,0.529891304347826,0.25,0.6277173913043478,0.196875,0.7119565217391305,4788
0.2640625,0.529891304347826,0.2578125,0.6277173913043478,0.203125,0.7119565217391305,4913
0.271875,0.529891304347826,0.2640625,0.6277173913043478,0.2109375,0.7119565217391305,5013
0.284375,0.529891304347826,0.2796875,0.6277173913043478,0.2265625,0.7092391304347826,5087
0.290625,0.5271739130434783,0.2875,0.625,0.234375,0.7092391304347826,5135
0.2984375,0.5271739130434783,0.29375,0.625,0.2421875,0.7065217391304348,5157
0.303125,0.5271739130434783,0.3015625,0.625,0.25,0.7065217391304348,5155
0.3109375,0.5244565217391305,0.309375,0.6222826086956522,0.2578125,0.7065217391304348,5129
0.3234375,0.5217391304347826,0.3234375,0.6195652173913043,0.275,0.7038043478260869,5080
0.328125,0.5190217391304348,0.3296875,0.6168478260869565,0.2828125,0.7038043478260869,5009
0.334375,0.5163043478260869,0.3375,0.6141304347826086,0.290625,0.7038043478260869,4917
0.3390625,0.5135869565217391,0.34375,0.6141304347826086,0.2984375,0.7038043478260869,4807
0.34375,0.5135869565217391,0.35,0.6114130434782609,0.30625,0.7038043478260869,4679
0.3546875,0.5108695652173914,0.3625,0.6086956521739131,0.321875,0.7038043478260869,4536
0.359375,0.5081521739130435,0.36875,0.6059782608695652,0.328125,0.7038043478260869,4379
0.365625,0.5081521739130435,0.3734375,0.6059782608695652,0.3359375,0.7038043478260869,4210
0.3703125,0.5081521739130435,0.3796875,0.6032608695652174,0.34375,0.7065217391304348,4029
0.375,0.5054347826086957,0.384375,0.6032608695652174,0.3515625,0.7065217391304348,3839
0.3828125,0.5054347826086957,0.3953125,0.6005434782608695,0.3671875,0.7092391304347826,3639
0.3875,0.5027173913043478,0.4,0.6005434782608695,0.3734375,0.7119565217391305,3432
0.3921875,0.5027173913043478,0.4046875,0.6005434782608695,0.38125,0.7146739130434783,3219
0.3953125,0.5027173913043478,0.409375,0.6005434782608695,0.3890625,0.7146739130434783,3001
0.4,0.5027173913043478,0.4140625,0.6005434782608695,0.3953125,0.7146739130434783,2778
0.4078125,0.5027173913043478,0.421875,0.6005434782608695,0.4078125,0.717391304347826,2553
0.4109375,0.5054347826086957,0.4265625,0.5978260869565217,0.415625,0.717391304347826,2326
0.4140625,0.5054347826086957,0.4296875,0.6005434782608695,0.421875,0.720108695652174,2100
0.4171875,0.5054347826086957,0.4328125,0.6005434782608695,0.428125,0.720108695652174,1877
0.421875,0.5081521739130435,0.4375,0.6005434782608695,0.434375,0.720108695652174,1660
0.4265625,0.5108695652173914,0.4453125,0.6032608695652174,0.4453125,0.7228260869565217,1452
0.4296875,0.5108695652173914,0.446875,0.6032608695652174,0.4515625,0.7228260869565217,1257
0.4328125,0.5135869565217391,0.45,0.6032608695652174,0.45625,0.7228260869565217,1078
0.4359375,0.5135869565217391,0.453125,0.6059782608695652,0.4609375,0.7228260869565217,919
0.4390625,0.5163043478260869,0.45625,0.6059782608695652,0.4671875,0.7228260869565217,783
0.4453125,0.5190217391304348,0.4625,0.6059782608695652,0.4765625,0.7228260869565217,672
