THIx,THIy,KNEx,KNEy,TIBx,TIBy,knee angle
0.2015625,0.5271739130434783,0.1875,0.6195652173913043,0.1421875,0.7146739130434783,2696
0.20625,0.5244565217391305,0.19375,0.6195652173913043,0.146875,0.7119565217391305,2944
0.2125,0.5244565217391305,0.1984375,0.6195652173913043,0.1515625,0.7119565217391305,3180
0.2171875,0.5244565217391305,0.2046875,0.6195652173913043,0.1578125,0.7092391304347826,3403
0.2234375,0.5244565217391305,0.2109375,0.6222826086956522,0.1625,0.7092391304347826,3613
0.2359375,0.5271739130434783,0.2234375,0.6222826086956522,0.1734375,0.7065217391304348,3808
0.2421875,0.5271739130434783,0.23125,0.6222826086956522,0.18125,0.7065217391304348,3989
0.246875,0.5271739130434783,0.2375,0.625,0.1875,0.7065217391304348,4152
0.253125,0.5271739130434783,0.24375,0.625,0.19375,0.7092391304347826,4298
0.259375,0.5271739130434783,0.2515625,0.625,0.2,0.7092391304347826,4426
0.271875,0.5271739130434783,0.2640625,0.625,0.2140625,0.7065217391304348,4534
0.278125,0.5271739130434783,0.271875,0.625,0.2203125,0.7065217391304348,4622
0.284375,0.5271739130434783,0.278125,0.625,0.228125,0.7065217391304348,4690
0.2890625,0.5244565217391305,0.284375,0.6222826086956522,0.2359375,0.7038043478260869,4738
0.2953125,0.5244565217391305,0.290625,0.6222826086956522,0.24375,0.7038043478260869,4767
0.3078125,0.5217391304347826,0.3046875,0.6195652173913043,0.2578125,0.7038043478260869,4776
0.3125,0.5190217391304348,0.3109375,0.6195652173913043,0.265625,0.7038043478260869,4766
0.31875,0.5190217391304348,0.31875,0.6195652173913043,0.2734375,0.7038043478260869,4738
0.3234375,0.5190217391304348,0.3234375,0.6168478260869565,0.2796875,0.7038043478260869,4691
0.328125,0.5163043478260869,0.3296875,0.6141304347826086,0.2875,0.7038043478260869,4628
0.3375,0.5135869565217391,0.3421875,0.6114130434782609,0.3015625,0.7038043478260869,4547
0.34375,0.5135869565217391,0.3484375,0.6114130434782609,0.309375,0.7038043478260869,4451
0.3484375,0.5135869565217391,0.353125,0.6086956521739131,0.315625,0.7065217391304348,4339
0.353125,0.5108695652173914,0.359375,0.6086956521739131,0.3234375,0.7065217391304348,4214
0.3578125,0.5108695652173914,0.365625,0.6059782608695652,0.3296875,0.7065217391304348,4076
0.3671875,0.5081521739130435,0.375,0.6059782608695652,0.34375,0.7092391304347826,3927
0.3703125,0.5081521739130435,0.38125,0.6032608695652174,0.35,0.7092391304347826,3769
0.375,0.5054347826086957,0.384375,0.6032608695652174,0.3578125,0.7092391304347826,3603
0.378125,0.5054347826086957,0.3890625,0.6032608695652174,0.3640625,0.7092391304347826,3431
0.3828125,0.5054347826086957,0.39375,0.6005434782608695,0.3703125,0.7092391304347826,3255
0.390625,0.5027173913043478,0.403125,0.6005434782608695,0.3828125,0.7119565217391305,3074
0.39375,0.5027173913043478,0.40625,0.6005434782608695,0.3890625,0.7146739130434783,2891
0.3984375,0.5027173913043478,0.4109375,0.5978260869565217,0.396875,0.7146739130434783,2705
0.4015625,0.5027173913043478,0.4140625,0.5978260869565217,0.403125,0.7146739130434783,2517
0.4046875,0.5027173913043478,0.41875,0.5978260869565217,0.409375,0.7146739130434783,2326
0.4109375,0.5054347826086957,0.4265625,0.5978260869565217,0.421875,0.717391304347826,2134
0.4140625,0.5054347826086957,0.4296875,0.6005434782608695,0.428125,0.717391304347826,1941
0.4171875,0.5081521739130435,0.4328125,0.6005434782608695,0.4328125,0.717391304347826,1749
0.4203125,0.5081521739130435,0.4375,0.6005434782608695,0.4390625,0.717391304347826,1559
0.4234375,0.5108695652173914,0.440625,0.6005434782608695,0.44375,0.717391304347826,1373
0.4296875,0.5135869565217391,0.446875,0.6032608695652174,0.4546875,0.717391304347826,1194
0.43125,0.5135869565217391,0.4484375,0.6005434782608695,0.459375,0.717391304347826,1026
0.434375,0.5135869565217391,0.4515625,0.6032608695652174,0.4640625,0.717391304347826,872
0.4375,0.5163043478260869,0.4546875,0.6032608695652174,0.46875,0.717391304347826,734
0.440625,0.5163043478260869,0.4578125,0.6032608695652174,0.471875,0.717391304347826,616
0.446875,0.5190217391304348,0.4640625,0.6059782608695652,0.48125,0.717391304347826,519
